Player,Team,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 35_level_0
Leonardo Spinazzola,Napoli,2019-2020,26,Roma,it ITA,1. Serie A,5th,24,18,1548,17.2,1,2,3,1,0,0,2,0,1.1,1.1,3.3,4.3,104,63,118,0.06,0.12,0.17,0.06,0.17,0.06,0.19,0.25,0.06,0.25,Matches
Leonardo Spinazzola,Napoli,2020-2021,27,Roma,it ITA,1. Serie A,7th,27,25,2124,23.6,2,4,6,2,0,0,0,0,1.7,1.7,5.0,6.8,147,105,174,0.08,0.17,0.25,0.08,0.25,0.08,0.22,0.30,0.08,0.30,Matches
Leonardo Spinazzola,Napoli,2021-2022,28,Roma,it ITA,1. Serie A,6th,3,2,127,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,4,10,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
Leonardo Spinazzola,Napoli,2022-2023,29,Roma,it ITA,1. Serie A,6th,26,18,1654,18.4,1,4,5,1,0,0,3,0,1.0,1.0,2.0,3.0,107,63,87,0.05,0.22,0.27,0.05,0.27,0.06,0.11,0.16,0.06,0.16,Matches
Leonardo Spinazzola,Napoli,2023-2024,30,Roma,it ITA,1. Serie A,6th,24,15,1312,14.6,1,2,3,1,0,0,0,0,0.2,0.2,3.0,3.2,108,52,74,0.07,0.14,0.21,0.07,0.21,0.02,0.21,0.22,0.02,0.22,Matches
Leonardo Spinazzola,Napoli,2024-2025,31,Napoli,it ITA,1. Serie A,1st,27,17,1517,16.9,1,1,2,1,0,0,1,0,0.7,0.7,3.5,4.2,83,88,81,0.06,0.06,0.12,0.06,0.12,0.04,0.21,0.25,0.04,0.25,Matches
Leonardo Spinazzola,Napoli,2025-2026,32,Napoli,it ITA,1. Serie A,3rd,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,5.59,5.59,0.00,5.59,Matches
Leonardo Spinazzola,Napoli,14 Seasons,14 Seasons,9 Clubs,,2 Leagues,,270,189,17343,192.7,8,26,34,8,0,0,18,0,5.8,5.8,19.6,25.4,707,486,719,0.04,0.13,0.18,0.04,0.18,0.05,0.17,0.22,0.05,0.22,
Leonardo Spinazzola,Napoli,,,,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Leonardo Spinazzola,Napoli,Roma (5 Seasons),Roma (5 Seasons),Roma (5 Seasons),,1 League,,104,78,6765,75.2,5,12,17,5,0,0,6,0,4.1,4.1,13.4,17.5,470,287,463,0.07,0.16,0.23,0.07,0.23,0.06,0.18,0.24,0.06,0.24,
Leonardo Spinazzola,Napoli,Atalanta (3 Seasons),Atalanta (3 Seasons),Atalanta (3 Seasons),,1 League,,50,45,4044,44.9,0,7,7,0,0,0,3,0,0.6,0.6,1.8,2.4,93,78,108,0.00,0.16,0.16,0.00,0.16,0.04,0.11,0.14,0.04,0.14,
Leonardo Spinazzola,Napoli,Napoli (2 Seasons),Napoli (2 Seasons),Napoli (2 Seasons),,1 League,,28,17,1519,16.9,1,1,2,1,0,0,1,0,0.7,0.7,3.6,4.3,84,88,83,0.06,0.06,0.12,0.06,0.12,0.04,0.21,0.25,0.04,0.25,
Leonardo Spinazzola,Napoli,Perugia (1 Season),Perugia (1 Season),Perugia (1 Season),,1 League,,34,26,2428,27.0,0,1,1,0,0,0,6,0,,,,,,,,0.00,0.04,0.04,0.00,0.04,,,,,,
Leonardo Spinazzola,Napoli,Siena (1 Season),Siena (1 Season),Siena (1 Season),,1 League,,24,14,1463,16.3,1,3,4,1,0,0,2,0,,,,,,,,0.06,0.18,0.25,0.06,0.25,,,,,,
Leonardo Spinazzola,Napoli,Vicenza (1 Season),Vicenza (1 Season),Vicenza (1 Season),,1 League,,10,2,335,3.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
Leonardo Spinazzola,Napoli,Juventus (1 Season),Juventus (1 Season),Juventus (1 Season),,1 League,,10,6,601,6.7,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,60,33,65,0.00,0.15,0.15,0.00,0.15,0.05,0.12,0.17,0.05,0.17,
Leonardo Spinazzola,Napoli,Empoli (1 Season),Empoli (1 Season),Empoli (1 Season),,1 League,,7,1,159,1.8,1,1,2,1,0,0,0,0,,,,,,,,0.57,0.57,1.13,0.57,1.13,,,,,,
Leonardo Spinazzola,Napoli,Virtus Lanciano (1 Season),Virtus Lanciano (1 Season),Virtus Lanciano (1 Season),,1 League,,3,0,29,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,
Leonardo Spinazzola,Napoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Spinazzola,Napoli,Serie A (11 Seasons),Serie A (11 Seasons),Serie A (11 Seasons),,,,192,146,12929,143.7,6,21,27,6,0,0,10,0,5.8,5.8,19.6,25.4,707,486,719,0.04,0.15,0.19,0.04,0.19,0.05,0.17,0.22,0.05,0.22,
Leonardo Spinazzola,Napoli,Serie B (4 Seasons),Serie B (4 Seasons),Serie B (4 Seasons),,,,78,43,4414,49.0,2,5,7,2,0,0,8,0,,,,,,,,0.04,0.10,0.14,0.04,0.14,,,,,,
